file,code,label
CWE252_Unchecked_Return_Value__char_snprintf_06.c,"            SNPRINTF(data,100-strlen(SRC)-1, ""%s\n"", SRC);
",1
CWE369_Divide_by_Zero__int_fscanf_modulo_09.c,"        printIntLine(100 % data);
",1
CWE457_Use_of_Uninitialized_Variable__twointsclass_array_malloc_no_init_17.cpp,"            printIntLine(data[i].intOne);
",1
CWE401_Memory_Leak__new_array_int64_t_52a.cpp,"
",1
CWE690_NULL_Deref_From_Return__char_calloc_66a.c,"    char * data;
",1
CWE78_OS_Command_Injection__char_listen_socket_execlp_43.cpp,"    EXECLP(COMMAND_INT, COMMAND_INT, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE401_Memory_Leak__new_TwoIntsClass_52a.cpp,"
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_snprintf_81_bad.cpp,"        SNPRINTF(dest, 100-1, data);
",1
CWE190_Integer_Overflow__int64_t_fscanf_preinc_45.c,"        ++data;
",1
CWE457_Use_of_Uninitialized_Variable__int_array_malloc_partial_init_15.c,"            printIntLine(data[i]);
",1
CWE190_Integer_Overflow__short_fscanf_square_62a.cpp,"        short result = data * data;
",1
CWE563_Unused_Variable__unused_value_int_43.cpp,"    data = 10;
",1
CWE190_Integer_Overflow__int_fscanf_multiply_33.cpp,"            int result = data * 2;
",1
CWE78_OS_Command_Injection__char_listen_socket_execl_54a.c,"    char dataBuffer[100] = COMMAND_ARG2;
",1
CWE190_Integer_Overflow__int64_t_max_square_63a.c,"    data = 0LL;
",1
CWE197_Numeric_Truncation_Error__short_rand_32.c,"            char charData = (char)data;
",1
CWE78_OS_Command_Injection__char_console_execlp_43.cpp,"    EXECLP(COMMAND_INT, COMMAND_INT, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE563_Unused_Variable__unused_value_char_83_bad.cpp,"    data = 'Z';
",1
CWE190_Integer_Overflow__short_rand_multiply_13.c,"            short result = data * 2;
",1
CWE190_Integer_Overflow__unsigned_int_max_multiply_03.c,"            unsigned int result = data * 2;
",1
CWE415_Double_Free__new_delete_array_struct_63a.cpp,"{
",1
CWE190_Integer_Overflow__int64_t_rand_postinc_42.c,"        data++;
",1
CWE190_Integer_Overflow__char_max_preinc_67a.c,"    char data;
",1
CWE190_Integer_Overflow__int_fscanf_multiply_62a.cpp,"        int result = data * 2;
",1
CWE134_Uncontrolled_Format_String__char_environment_printf_82_bad.cpp,"    printf(data);
",1
CWE190_Integer_Overflow__int64_t_max_add_12.c,"            int64_t result = data + 1;
",1
CWE590_Free_Memory_Not_on_Heap__free_int_static_72a.cpp,"    vector<int *> dataVector;
",1
CWE190_Integer_Overflow__int_max_square_81_bad.cpp,"        int result = data * data;
",1
CWE190_Integer_Overflow__int64_t_rand_multiply_22a.c,"    data = (int64_t)RAND64();
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int64_t_alloca_31.cpp,"        delete [] data;
",1
CWE134_Uncontrolled_Format_String__char_console_fprintf_33.cpp,"        fprintf(stdout, data);
",1
CWE78_OS_Command_Injection__char_connect_socket_execlp_65a.c,"    char * data;
",1
CWE416_Use_After_Free__new_delete_class_14.cpp,"        printIntLine(data->intOne);
",1
CWE415_Double_Free__new_delete_int64_t_82a.cpp,"    int64_t * data;
",1
CWE369_Divide_by_Zero__float_zero_73a.cpp,"    list<float> dataList;
",1
CWE590_Free_Memory_Not_on_Heap__free_struct_alloca_41.c,"    free(data);
",1
CWE190_Integer_Overflow__int64_t_fscanf_square_83_bad.cpp,"        int64_t result = data * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_declare_81_bad.cpp,"    delete data;
",1
CWE190_Integer_Overflow__int_max_multiply_34.c,"            int result = data * 2;
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_preinc_09.c,"            ++data;
",1
CWE190_Integer_Overflow__int64_t_rand_postinc_67a.c,"    int64_t data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_placement_new_67a.cpp,"    TwoIntsClass * data;
",1
CWE190_Integer_Overflow__int64_t_max_add_42.c,"        int64_t result = data + 1;
",1
CWE416_Use_After_Free__malloc_free_struct_62a.cpp,"    printStructLine(&data[0]);
",1
CWE690_NULL_Deref_From_Return__int64_t_malloc_07.c,"        data[0] = 5LL;
",1
CWE78_OS_Command_Injection__char_console_execlp_84a.cpp,"
",1
CWE78_OS_Command_Injection__char_listen_socket_popen_81_bad.cpp,"        pipe = POPEN(data, ""w"");
",1
CWE134_Uncontrolled_Format_String__char_console_vfprintf_31.c,"        vfprintf(stdout, data, args);
",1
CWE369_Divide_by_Zero__int_fscanf_divide_03.c,"        printIntLine(100 / data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int_declare_02.cpp,"    delete [] data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_static_18.cpp,"    delete data;
",1
CWE190_Integer_Overflow__char_rand_postinc_06.c,"            data++;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_struct_alloca_12.cpp,"    delete [] data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_placement_new_05.cpp,"    delete data;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_fscanf_33.cpp,"                myString = (char *)malloc(data*sizeof(char));
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int64_t_alloca_41.cpp,"    delete [] data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int64_t_alloca_17.cpp,"    delete [] data;
",1
CWE369_Divide_by_Zero__float_rand_32.c,"            int result = (int)(100.0 / data);
",1
CWE369_Divide_by_Zero__int_zero_divide_62a.cpp,"    printIntLine(100 / data);
",1
CWE369_Divide_by_Zero__float_fscanf_21.c,"            int result = (int)(100.0 / data);
",1
CWE369_Divide_by_Zero__float_zero_68a.c,"    float data;
",1
CWE197_Numeric_Truncation_Error__short_fscanf_83_bad.cpp,"    fscanf (stdin, ""%hd"", &data);
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_fscanf_53a.cpp,"    fscanf(stdin, ""%zu"", &data);
",1
CWE134_Uncontrolled_Format_String__char_environment_printf_04.c,"        printf(data);
",1
CWE190_Integer_Overflow__int_listen_socket_postinc_21.c,"            data++;
",1
CWE369_Divide_by_Zero__float_listenSocket_65a.c,"{
",1
CWE190_Integer_Overflow__int64_t_rand_postinc_51a.c,"{
",1
CWE416_Use_After_Free__malloc_free_long_18.c,"    printLongLine(data[0]);
",1
CWE190_Integer_Overflow__char_max_add_81_bad.cpp,"        char result = data + 1;
",1
CWE415_Double_Free__new_delete_long_61a.cpp,"    delete data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_alloca_12.cpp,"    delete data;
",1
CWE457_Use_of_Uninitialized_Variable__double_array_malloc_no_init_14.c,"                printDoubleLine(data[i]);
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_placement_new_15.cpp,"    delete data;
",1
CWE190_Integer_Overflow__int_fscanf_postinc_31.c,"            data++;
",1
CWE190_Integer_Overflow__short_max_postinc_05.c,"            data++;
",1
CWE252_Unchecked_Return_Value__char_fprintf_16.c,"        fprintf(stdout, ""%s\n"", ""string"");
",1
CWE78_OS_Command_Injection__char_connect_socket_execlp_09.c,"    EXECLP(COMMAND_INT, COMMAND_INT, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE190_Integer_Overflow__short_max_add_33.cpp,"            short result = data + 1;
",1
CWE590_Free_Memory_Not_on_Heap__free_char_alloca_09.c,"    free(data);
",1
CWE190_Integer_Overflow__int_connect_socket_preinc_61a.c,"        ++data;
",1
CWE369_Divide_by_Zero__int_zero_divide_08.c,"        printIntLine(100 / data);
",1
CWE190_Integer_Overflow__char_rand_square_34.c,"            char result = data * data;
",1
CWE134_Uncontrolled_Format_String__char_environment_vprintf_02.c,"        vprintf(data, args);
",1
CWE369_Divide_by_Zero__int_listen_socket_divide_83_bad.cpp,"    printIntLine(100 / data);
",1
CWE457_Use_of_Uninitialized_Variable__double_08.c,"        printDoubleLine(data);
",1
CWE190_Integer_Overflow__unsigned_int_max_preinc_16.c,"            ++data;
",1
CWE190_Integer_Overflow__int64_t_rand_square_03.c,"            int64_t result = data * data;
",1
CWE78_OS_Command_Injection__char_environment_popen_54a.c,"    data = data_buf;
",1
CWE190_Integer_Overflow__char_max_add_63a.c,"    char data;
",1
CWE476_NULL_Pointer_Dereference__null_check_after_deref_13.c,"            if (intPointer != NULL)
",1
CWE190_Integer_Overflow__short_rand_postinc_54a.c,"{
",1
CWE401_Memory_Leak__malloc_realloc_int_03.c,"            data = (int *)realloc(data, (130000)*sizeof(int));
",1
CWE78_OS_Command_Injection__char_environment_execlp_17.c,"    EXECLP(COMMAND_INT, COMMAND_INT, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE190_Integer_Overflow__int_fgets_square_01.c,"        int result = data * data;
",1
CWE190_Integer_Overflow__int_rand_preinc_17.c,"            ++data;
",1
CWE369_Divide_by_Zero__float_listenSocket_66a.c,"    float dataArray[5];
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_alloca_17.cpp,"    delete data;
",1
CWE457_Use_of_Uninitialized_Variable__struct_pointer_13.c,"        printIntLine(data->intTwo);
",1
CWE401_Memory_Leak__int_calloc_53a.c,"
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_multiply_03.c,"            unsigned int result = data * 2;
",1
CWE476_NULL_Pointer_Dereference__struct_01.c,"    printIntLine(data->intOne);
",1
CWE416_Use_After_Free__new_delete_char_64a.cpp,"    data = NULL;
",1
CWE190_Integer_Overflow__int_listen_socket_add_10.c,"            int result = data + 1;
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_alloca_65a.cpp,"{
",1
CWE190_Integer_Overflow__short_max_postinc_01.c,"        data++;
",1
CWE401_Memory_Leak__char_calloc_64a.c,"    data = NULL;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_char_static_82_bad.cpp,"    delete [] data;
",1
CWE190_Integer_Overflow__char_rand_square_06.c,"            char result = data * data;
",1
CWE190_Integer_Overflow__short_max_multiply_13.c,"            short result = data * 2;
",1
CWE457_Use_of_Uninitialized_Variable__double_pointer_16.c,"        printDoubleLine(*data);
",1
CWE457_Use_of_Uninitialized_Variable__long_16.c,"        printLongLine(data);
",1
CWE476_NULL_Pointer_Dereference__int_82a.cpp,"    int * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int_alloca_02.cpp,"    delete [] data;
",1
CWE190_Integer_Overflow__short_fscanf_add_09.c,"            short result = data + 1;
",1
CWE190_Integer_Overflow__char_fscanf_multiply_45.c,"        char result = data * 2;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_char_declare_44.cpp,"    delete [] data;
",1
CWE469_Use_of_Pointer_Subtraction_to_Determine_Size__char_08.c,"            indexOfSlashInString1 = (size_t)(slashInString1 - string2);
",1
CWE415_Double_Free__new_delete_int_04.cpp,"        delete data;
",1
CWE457_Use_of_Uninitialized_Variable__new_double_array_partial_init_63a.cpp,"    {
",1
CWE252_Unchecked_Return_Value__char_fwrite_09.c,"        fwrite((char *)""string"", sizeof(char), strlen(""string""), stdout);
",1
CWE190_Integer_Overflow__int_fgets_multiply_10.c,"            int result = data * 2;
",1
CWE190_Integer_Overflow__int_max_add_01.c,"        int result = data + 1;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_struct_declare_67a.cpp,"    twoIntsStruct * data;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_listen_socket_17.c,"                myString = (char *)malloc(data*sizeof(char));
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_alloca_17.cpp,"    delete data;
",1
CWE190_Integer_Overflow__short_max_preinc_09.c,"            ++data;
",1
CWE369_Divide_by_Zero__int_listen_socket_modulo_12.c,"        printIntLine(100 % data);
",1
CWE190_Integer_Overflow__short_rand_preinc_15.c,"        ++data;
",1
CWE415_Double_Free__new_delete_int64_t_68a.cpp,"{
",1
CWE134_Uncontrolled_Format_String__char_environment_vprintf_74a.cpp,"
",1
CWE190_Integer_Overflow__short_rand_multiply_72a.cpp,"    data = 0;
",1
CWE252_Unchecked_Return_Value__char_rename_07.c,"        RENAME(OLD_BAD_FILE_NAME, ""newbadfilename.txt"");
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_connect_socket_10.cpp,"                myString = new char[data];
",1
CWE369_Divide_by_Zero__int_zero_modulo_02.c,"        printIntLine(100 % data);
",1
CWE134_Uncontrolled_Format_String__char_console_vfprintf_05.c,"        vfprintf(stdout, data, args);
",1
CWE467_Use_of_sizeof_on_Pointer_Type__short_04.c,"            badShort = (short *)malloc(sizeof(badShort));
",1
CWE78_OS_Command_Injection__char_file_execl_63a.c,"    char * data;
",1
CWE401_Memory_Leak__int64_t_realloc_64a.c,"    data = NULL;
",1
CWE401_Memory_Leak__twoIntsStruct_calloc_54a.c,"
",1
CWE190_Integer_Overflow__short_fscanf_postinc_45.c,"        data++;
",1
CWE190_Integer_Overflow__int64_t_fscanf_multiply_42.c,"        int64_t result = data * 2;
",1
CWE415_Double_Free__malloc_free_long_03.c,"        free(data);
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_static_82_bad.cpp,"    free(data);
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_listen_socket_32.c,"                myString = (char *)malloc(data*sizeof(char));
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_declare_07.cpp,"    delete data;
",1
CWE190_Integer_Overflow__short_fscanf_square_01.c,"        short result = data * data;
",1
CWE690_NULL_Deref_From_Return__int_realloc_66a.c,"    int * data;
",1
CWE78_OS_Command_Injection__char_listen_socket_system_68a.c,"    char data_buf[100] = FULL_COMMAND;
",1
CWE369_Divide_by_Zero__int_rand_divide_09.c,"        printIntLine(100 / data);
",1
CWE190_Integer_Overflow__int_connect_socket_preinc_17.c,"            ++data;
",1
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_03.c,"            data = (struct _twoIntsStruct *)realloc(data, (130000)*sizeof(struct _twoIntsStruct));
",1
CWE197_Numeric_Truncation_Error__short_fscanf_13.c,"        fscanf (stdin, ""%hd"", &data);
",1
CWE197_Numeric_Truncation_Error__int_rand_to_short_05.c,"        short shortData = (short)data;
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_printf_45.c,"    printf(data);
",1
CWE590_Free_Memory_Not_on_Heap__free_long_static_12.c,"    free(data);
",1
CWE252_Unchecked_Return_Value__char_fputc_11.c,"        fputc((int)'A', stdout);
",1
CWE590_Free_Memory_Not_on_Heap__delete_struct_alloca_02.cpp,"    delete data;
",1
CWE467_Use_of_sizeof_on_Pointer_Type__short_14.c,"            badShort = (short *)malloc(sizeof(badShort));
",1
CWE369_Divide_by_Zero__int_listen_socket_modulo_06.c,"        printIntLine(100 % data);
",1
CWE415_Double_Free__malloc_free_int_41.c,"    free(data);
",1
CWE369_Divide_by_Zero__int_zero_divide_15.c,"        printIntLine(100 / data);
",1
CWE476_NULL_Pointer_Dereference__class_14.cpp,"        printIntLine(data->intOne);
",1
CWE134_Uncontrolled_Format_String__char_environment_printf_18.c,"    printf(data);
",1
CWE197_Numeric_Truncation_Error__short_fgets_21.c,"        char charData = (char)data;
",1
CWE457_Use_of_Uninitialized_Variable__char_pointer_15.c,"        printLine(data);
",1
CWE401_Memory_Leak__char_malloc_51a.c,"
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_long_declare_67a.cpp,"    long * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_alloca_14.cpp,"    delete data;
",1
CWE190_Integer_Overflow__int_listen_socket_postinc_14.c,"            data++;
",1
CWE416_Use_After_Free__new_delete_class_09.cpp,"        printIntLine(data->intOne);
",1
CWE415_Double_Free__new_delete_array_int64_t_11.cpp,"        delete [] data;
",1
CWE415_Double_Free__new_delete_array_struct_06.cpp,"        delete [] data;
",1
CWE78_OS_Command_Injection__char_connect_socket_system_15.c,"    if (SYSTEM(data) != 0)
",1
CWE369_Divide_by_Zero__int_fscanf_divide_31.c,"        printIntLine(100 / data);
",1
CWE190_Integer_Overflow__int_max_preinc_02.c,"            ++data;
",1
CWE415_Double_Free__new_delete_long_01.cpp,"    delete data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int_static_14.cpp,"    delete [] data;
",1
CWE476_NULL_Pointer_Dereference__int64_t_16.c,"        printLongLongLine(*data);
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_char_34.c,"            char charData = (char)data;
",1
CWE415_Double_Free__new_delete_int64_t_73a.cpp,"    int64_t * data;
",1
CWE690_NULL_Deref_From_Return__char_realloc_83_bad.cpp,"    strcpy(data, ""Initialize"");
",1
CWE401_Memory_Leak__twoIntsStruct_realloc_54a.c,"
",1
CWE78_OS_Command_Injection__char_environment_execl_52a.c,"    char dataBuffer[100] = COMMAND_ARG2;
",1
CWE190_Integer_Overflow__short_max_multiply_15.c,"            short result = data * 2;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_declare_04.cpp,"    delete data;
",1
CWE78_OS_Command_Injection__char_listen_socket_popen_51a.c,"    data = data_buf;
",1
CWE676_Use_of_Potentially_Dangerous_Function__basic_16.cpp,"            cin >> charBuffer;
",1
CWE401_Memory_Leak__new_int_52a.cpp,"
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_add_84_bad.cpp,"        unsigned int result = data + 1;
",1
CWE190_Integer_Overflow__int_fgets_postinc_44.c,"        data++;
",1
CWE190_Integer_Overflow__char_max_add_53a.c,"{
",1
CWE476_NULL_Pointer_Dereference__int_08.c,"        printIntLine(*data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_alloca_07.cpp,"    delete data;
",1
CWE190_Integer_Overflow__int_listen_socket_multiply_51a.c,"    int data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_placement_new_13.cpp,"    delete data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_multiply_44.c,"        unsigned int result = data * 2;
",1
CWE690_NULL_Deref_From_Return__char_malloc_15.c,"        strcpy(data, ""Initialize"");
",1
CWE690_NULL_Deref_From_Return__long_realloc_16.c,"        data[0] = 5L;
",1
CWE690_NULL_Deref_From_Return__int64_t_realloc_07.c,"        data[0] = 5LL;
",1
CWE190_Integer_Overflow__unsigned_int_rand_preinc_66a.c,"    unsigned int dataArray[5];
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_static_33.cpp,"        free(data);
",1
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_08.c,"            data = (struct _twoIntsStruct *)realloc(data, (130000)*sizeof(struct _twoIntsStruct));
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_postinc_66a.c,"    unsigned int dataArray[5];
",1
CWE78_OS_Command_Injection__char_console_execlp_61a.c,"    EXECLP(COMMAND_INT, COMMAND_INT, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE590_Free_Memory_Not_on_Heap__delete_char_declare_04.cpp,"    delete data;
",1
CWE190_Integer_Overflow__int_connect_socket_preinc_51a.c,"{
",1
CWE369_Divide_by_Zero__int_zero_modulo_72a.cpp,"    int data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_long_static_32.cpp,"        delete [] data;
",1
CWE252_Unchecked_Return_Value__char_putchar_16.c,"        putchar((int)'A');
",1
CWE476_NULL_Pointer_Dereference__class_64a.cpp,"    data = NULL;
",1
CWE78_OS_Command_Injection__char_listen_socket_execlp_14.c,"    EXECLP(COMMAND_INT, COMMAND_INT, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE415_Double_Free__malloc_free_int64_t_11.c,"        free(data);
",1
CWE190_Integer_Overflow__char_fscanf_postinc_63a.c,"    char data;
",1
CWE190_Integer_Overflow__int_max_add_02.c,"            int result = data + 1;
",1
CWE78_OS_Command_Injection__char_connect_socket_popen_04.c,"        pipe = POPEN(data, ""w"");
",1
CWE415_Double_Free__malloc_free_int64_t_18.c,"    free(data);
",1
CWE563_Unused_Variable__unused_init_variable_int64_t_74a.cpp,"    int64_t data;
",1
CWE369_Divide_by_Zero__float_rand_06.c,"            int result = (int)(100.0 / data);
",1
CWE197_Numeric_Truncation_Error__int_fscanf_to_char_03.c,"        char charData = (char)data;
",1
CWE369_Divide_by_Zero__float_fgets_54a.c,"{
",1
CWE190_Integer_Overflow__int_connect_socket_square_11.c,"            int result = data * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_static_02.cpp,"    delete data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_struct_static_14.cpp,"    delete data;
",1
CWE457_Use_of_Uninitialized_Variable__struct_array_alloca_no_init_04.c,"                printIntLine(data[i].intOne);
",1
CWE190_Integer_Overflow__int_connect_socket_preinc_10.c,"            ++data;
",1
CWE190_Integer_Overflow__int_max_square_17.c,"            int result = data * data;
",1
CWE415_Double_Free__malloc_free_char_73a.cpp,"    char * data;
",1
CWE190_Integer_Overflow__short_rand_square_02.c,"            short result = data * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_static_33.cpp,"        delete data;
",1
CWE190_Integer_Overflow__int64_t_rand_square_17.c,"            int64_t result = data * data;
",1
CWE467_Use_of_sizeof_on_Pointer_Type__short_06.c,"            badShort = (short *)malloc(sizeof(badShort));
",1
CWE369_Divide_by_Zero__int_zero_divide_17.c,"        printIntLine(100 / data);
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_add_68a.c,"    unsigned int data;
",1
CWE197_Numeric_Truncation_Error__short_fgets_01.c,"        char charData = (char)data;
",1
CWE416_Use_After_Free__new_delete_int_12.cpp,"        printIntLine(*data);
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_square_43.cpp,"        unsigned int result = data * data;
",1
CWE197_Numeric_Truncation_Error__int_large_to_char_06.c,"        char charData = (char)data;
",1
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_64a.c,"    {
",1
CWE190_Integer_Overflow__short_fscanf_multiply_12.c,"            short result = data * 2;
",1
CWE690_NULL_Deref_From_Return__int64_t_calloc_33.cpp,"        data[0] = 5LL;
",1
CWE190_Integer_Overflow__int_rand_preinc_01.c,"        ++data;
",1
CWE190_Integer_Overflow__int_connect_socket_preinc_01.c,"        ++data;
",1
CWE190_Integer_Overflow__char_rand_postinc_11.c,"            data++;
",1
CWE190_Integer_Overflow__int64_t_rand_postinc_03.c,"            data++;
",1
CWE415_Double_Free__malloc_free_int_13.c,"        free(data);
",1
CWE190_Integer_Overflow__short_rand_preinc_66a.c,"    short dataArray[5];
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_char_11.c,"        char charData = (char)data;
",1
CWE190_Integer_Overflow__int64_t_rand_square_81_bad.cpp,"        int64_t result = data * data;
",1
CWE190_Integer_Overflow__unsigned_int_max_preinc_67a.c,"    unsigned int data;
",1
CWE190_Integer_Overflow__int64_t_fscanf_add_74a.cpp,"    int64_t data;
",1
CWE78_OS_Command_Injection__char_environment_execl_10.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_postinc_05.c,"            data++;
",1
CWE416_Use_After_Free__malloc_free_struct_17.c,"        printStructLine(&data[0]);
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_static_04.cpp,"    delete data;
",1
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_13.c,"            data = (struct _twoIntsStruct *)realloc(data, (130000)*sizeof(struct _twoIntsStruct));
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_static_07.cpp,"    delete data;
",1
CWE457_Use_of_Uninitialized_Variable__int64_t_63a.c,"{
",1
CWE369_Divide_by_Zero__int_fscanf_modulo_42.c,"    printIntLine(100 % data);
",1
CWE369_Divide_by_Zero__int_fgets_modulo_18.c,"    printIntLine(100 % data);
",1
CWE401_Memory_Leak__int_realloc_22a.c,"    int * data;
",1
CWE190_Integer_Overflow__short_rand_add_53a.c,"{
",1
CWE401_Memory_Leak__twoIntsStruct_calloc_82a.cpp,"{
",1
CWE134_Uncontrolled_Format_String__char_console_vprintf_83a.cpp,"
",1
CWE190_Integer_Overflow__char_rand_add_09.c,"            char result = data + 1;
",1
CWE469_Use_of_Pointer_Subtraction_to_Determine_Size__char_03.c,"            indexOfSlashInString1 = (size_t)(slashInString1 - string2);
",1
CWE190_Integer_Overflow__char_rand_square_33.cpp,"            char result = data * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int_declare_10.cpp,"    delete [] data;
",1
CWE690_NULL_Deref_From_Return__int_malloc_15.c,"        data[0] = 5;
",1
CWE415_Double_Free__malloc_free_int64_t_07.c,"        free(data);
",1
CWE563_Unused_Variable__unused_init_variable_int_82a.cpp,"    int data;
",1
CWE401_Memory_Leak__int64_t_malloc_81a.cpp,"{
",1
CWE369_Divide_by_Zero__float_fscanf_01.c,"        int result = (int)(100.0 / data);
",1
CWE190_Integer_Overflow__int_rand_square_41.c,"        int result = data * data;
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_declare_66a.c,"    int64_t * dataArray[5];
",1
CWE190_Integer_Overflow__char_fscanf_square_09.c,"            char result = data * data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_multiply_83_bad.cpp,"        unsigned int result = data * 2;
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_rand_09.cpp,"                myString = new char[data];
",1
CWE369_Divide_by_Zero__float_listenSocket_31.c,"            int result = (int)(100.0 / data);
",1
CWE401_Memory_Leak__int_realloc_66a.c,"{
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_class_static_34.cpp,"        delete [] data;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_fscanf_10.c,"                myString = (char *)malloc(data*sizeof(char));
",1
CWE476_NULL_Pointer_Dereference__struct_81_bad.cpp,"    printIntLine(data->intOne);
",1
CWE78_OS_Command_Injection__char_environment_system_42.c,"    if (SYSTEM(data) != 0)
",1
CWE190_Integer_Overflow__int_fscanf_postinc_10.c,"            data++;
",1
CWE690_NULL_Deref_From_Return__struct_malloc_10.c,"        data[0].intTwo = 1;
",1
CWE190_Integer_Overflow__int64_t_rand_multiply_43.cpp,"        int64_t result = data * 2;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_rand_67a.c,"    data = rand();
",1
CWE190_Integer_Overflow__short_rand_square_64a.c,"    data = (short)RAND32();
",1
CWE563_Unused_Variable__unused_value_int64_t_03.c,"        data = 10LL;
",1
CWE190_Integer_Overflow__int_max_square_10.c,"            int result = data * data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_preinc_04.c,"            ++data;
",1
CWE190_Integer_Overflow__short_max_add_10.c,"            short result = data + 1;
",1
CWE190_Integer_Overflow__int_rand_preinc_61a.c,"        ++data;
",1
CWE401_Memory_Leak__new_TwoIntsClass_74a.cpp,"{
",1
CWE190_Integer_Overflow__int64_t_rand_postinc_61a.c,"        data++;
",1
CWE590_Free_Memory_Not_on_Heap__free_struct_static_14.c,"    free(data);
",1
CWE415_Double_Free__new_delete_array_char_82_bad.cpp,"    delete [] data;
",1
CWE415_Double_Free__new_delete_array_int_16.cpp,"        delete [] data;
",1
CWE134_Uncontrolled_Format_String__char_console_vfprintf_45.c,"        vfprintf(stdout, data, args);
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_char_83a.cpp,"{
",1
CWE401_Memory_Leak__new_int64_t_22a.cpp,"    int64_t * data;
",1
CWE369_Divide_by_Zero__int_zero_divide_83_bad.cpp,"    printIntLine(100 / data);
",1
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_83a.cpp,,1
CWE590_Free_Memory_Not_on_Heap__delete_array_long_declare_34.cpp,"        delete [] data;
",1
CWE190_Integer_Overflow__short_rand_multiply_41.c,"        short result = data * 2;
",1
